Year,Job_Name,Required_Skills,Avg_Salary_LPA,Job_Postings,User_Learned_Skills,Skill_Count,Experience_Level
2019,Maintenance Engineer,"preventive maintenance, vibration analysis, reliability, cmms",15.06,837,"vibration analysis, preventive maintenance, cmms, reliability",4,Senior
2022,CAE Engineer,"ansys, simulation, meshing",12.21,795,"meshing, simulation",2,Mid
2022,Maintenance Engineer,"reliability, cmms, vibration analysis",7.69,557,"cmms, reliability, vibration analysis, troubleshooting",4,Mid
2021,Maintenance Engineer,"reliability, preventive maintenance, troubleshooting, vibration analysis, cmms",16.21,786,"cmms, preventive maintenance",2,Senior
2022,CAE Engineer,"structural analysis, cfd, ansys, simulation, meshing",21.06,510,"meshing, cfd, structural analysis",3,Fresher
2025,Quality Engineer,"iso standards, spc, capa",20.35,860,"iso standards, spc, capa",3,Mid
2015,Manufacturing Engineer,"process mapping, kaizen, production planning",15.03,915,"kaizen, production planning, process mapping",3,Senior
2016,Project Engineer,"budgeting, risk register, scheduling",19.74,789,"scheduling, budgeting, risk register",3,Mid
2018,Maintenance Engineer,"vibration analysis, troubleshooting, preventive maintenance, cmms",17.3,308,"preventive maintenance, troubleshooting, vibration analysis, cmms, reliability",5,Fresher
2018,Maintenance Engineer,"cmms, vibration analysis, reliability, troubleshooting",17.82,1059,"troubleshooting, reliability",2,Mid
2023,Robotics Automation Engineer,"safety pl, plc, motion control, robotics",4.71,1104,"plc, robotics, motion control, safety pl",4,Fresher
2020,Project Engineer,"budgeting, risk register, ms project",12.84,654,"budgeting, ms project, scheduling",3,Mid
2019,Manufacturing Engineer,"cnc, production planning, process mapping, kaizen, lean six sigma",18.87,546,"kaizen, process mapping",2,Senior
2019,Manufacturing Engineer,"kaizen, lean six sigma, process mapping, production planning",3.66,560,"lean six sigma, process mapping, cnc",3,Senior
2022,Quality Engineer,"capa, spc, metrology, iso standards, root cause analysis",7.54,504,"metrology, iso standards, spc",3,Mid
2025,Maintenance Engineer,"vibration analysis, preventive maintenance, troubleshooting, reliability, cmms",16.66,626,"troubleshooting, vibration analysis, preventive maintenance, reliability, cmms",5,Senior
2015,Maintenance Engineer,"vibration analysis, reliability, preventive maintenance",12.7,843,"preventive maintenance, reliability, vibration analysis",3,Senior
2025,Maintenance Engineer,"troubleshooting, vibration analysis, cmms, preventive maintenance",19.05,593,"vibration analysis, preventive maintenance, troubleshooting, cmms",4,Fresher
2025,Quality Engineer,"metrology, iso standards, root cause analysis, capa",7.61,831,"iso standards, root cause analysis",2,Fresher
2024,HVAC Engineer,"revit mep, load calculation, hvac design, duct design, thermodynamics",19.95,456,"duct design, revit mep, load calculation, thermodynamics",4,Mid
2017,Manufacturing Engineer,"process mapping, production planning, cnc, lean six sigma, kaizen",12.52,565,"production planning, kaizen, lean six sigma, cnc, process mapping",5,Fresher
2022,Quality Engineer,"spc, metrology, iso standards, capa",14.87,776,"metrology, iso standards",2,Fresher
2023,Project Engineer,"stakeholder management, risk register, ms project, scheduling",3.83,360,"risk register, ms project, scheduling, stakeholder management",4,Fresher
2019,Design Engineer,"drafting, fea, gd and t, solidworks",14.53,909,"drafting, fea, gd and t, solidworks",4,Senior
2018,Robotics Automation Engineer,"scada, motion control, robotics, plc",3.91,629,"motion control, plc, scada, robotics",4,Senior
2025,Quality Engineer,"spc, metrology, root cause analysis",11.21,732,"metrology, spc, root cause analysis",3,Fresher
2016,Project Engineer,"stakeholder management, budgeting, ms project",13.13,646,"ms project, stakeholder management, budgeting",3,Senior
2019,Quality Engineer,"capa, spc, iso standards, metrology",16.51,963,"capa, spc, iso standards",3,Mid
2015,Maintenance Engineer,"vibration analysis, troubleshooting, preventive maintenance",5.15,231,"preventive maintenance, troubleshooting, reliability",3,Senior
2016,Manufacturing Engineer,"cnc, lean six sigma, production planning, kaizen, process mapping",10.16,857,"production planning, lean six sigma, kaizen, process mapping, cnc",5,Mid
2022,Robotics Automation Engineer,"plc, safety pl, motion control, scada",8.46,324,"safety pl, scada",2,Senior
2025,Manufacturing Engineer,"cnc, lean six sigma, process mapping, production planning",16.38,791,"production planning, lean six sigma, process mapping, cnc",4,Fresher
2020,Design Engineer,"mechanical design, gd and t, drafting, fea",4.03,620,"fea, mechanical design",2,Senior
2025,Quality Engineer,"spc, metrology, iso standards, capa",13.95,374,"spc, metrology, iso standards, capa",4,Senior
2017,Robotics Automation Engineer,"motion control, robotics, safety pl, scada, plc",19.2,648,"robotics, motion control",2,Senior
2023,CAE Engineer,"structural analysis, cfd, ansys",4.96,573,"cfd, ansys, simulation",3,Fresher
2023,CAE Engineer,"ansys, structural analysis, simulation, cfd, meshing",18.78,540,"cfd, ansys, meshing, structural analysis, simulation",5,Fresher
2024,Maintenance Engineer,"troubleshooting, cmms, reliability, preventive maintenance, vibration analysis",11.87,411,"preventive maintenance, reliability, vibration analysis",3,Senior
2021,Manufacturing Engineer,"lean six sigma, production planning, cnc, kaizen, process mapping",8.2,749,"lean six sigma, process mapping, kaizen",3,Fresher
2015,HVAC Engineer,"revit mep, hvac design, duct design",5.78,1041,"revit mep, hvac design, load calculation",3,Senior
2017,CAE Engineer,"structural analysis, ansys, cfd, meshing",14.2,530,"meshing, cfd, ansys",3,Senior
2019,Quality Engineer,"capa, root cause analysis, metrology",14.65,597,"root cause analysis, metrology, capa, iso standards",4,Mid
2025,Maintenance Engineer,"vibration analysis, reliability, preventive maintenance, cmms, troubleshooting",16.64,731,"preventive maintenance, reliability, troubleshooting, vibration analysis",4,Mid
2015,Robotics Automation Engineer,"safety pl, motion control, scada, robotics, plc",21.7,803,"safety pl, plc, robotics, motion control, scada",5,Fresher
2016,Maintenance Engineer,"cmms, reliability, vibration analysis",19.56,1016,"cmms, reliability",2,Senior
2019,HVAC Engineer,"hvac design, load calculation, revit mep, thermodynamics, duct design",18.85,817,"thermodynamics, duct design, revit mep, load calculation, hvac design",5,Mid
2021,Robotics Automation Engineer,"robotics, scada, safety pl, plc, motion control",11.43,1085,"scada, motion control, safety pl",3,Fresher
2024,Maintenance Engineer,"vibration analysis, cmms, preventive maintenance",19.1,1140,"cmms, preventive maintenance, vibration analysis, troubleshooting",4,Senior
2023,Maintenance Engineer,"preventive maintenance, cmms, troubleshooting, vibration analysis",5.2,845,"cmms, troubleshooting, preventive maintenance, vibration analysis",4,Mid
2022,HVAC Engineer,"load calculation, duct design, hvac design",8.01,717,"load calculation, duct design, hvac design, revit mep",4,Senior
2020,Design Engineer,"solidworks, mechanical design, fea, gd and t, cad",5.02,986,"solidworks, fea, gd and t, mechanical design, cad, drafting",6,Senior
2021,Manufacturing Engineer,"lean six sigma, cnc, production planning",19.75,769,"production planning, lean six sigma",2,Senior
2019,Project Engineer,"budgeting, ms project, risk register, scheduling, stakeholder management",4.8,583,"budgeting, stakeholder management",2,Senior
2023,HVAC Engineer,"revit mep, duct design, load calculation, hvac design",17.49,1019,"hvac design, duct design, revit mep, load calculation",4,Fresher
2021,Design Engineer,"gd and t, solidworks, fea",18.71,711,"fea, solidworks, gd and t, mechanical design",4,Mid
2025,Design Engineer,"gd and t, cad, drafting, fea, mechanical design, solidworks",19.68,358,"solidworks, cad, drafting",3,Senior
2020,Quality Engineer,"spc, metrology, root cause analysis",11.13,1049,"root cause analysis, spc, capa",3,Fresher
2023,Quality Engineer,"iso standards, root cause analysis, spc",15.93,454,"iso standards, spc, root cause analysis",3,Mid
2018,Maintenance Engineer,"vibration analysis, troubleshooting, reliability",12.49,760,"troubleshooting, vibration analysis, reliability, preventive maintenance",4,Mid
2018,Robotics Automation Engineer,"safety pl, robotics, scada, motion control, plc",19.04,632,"motion control, robotics, safety pl, plc",4,Mid
2017,Quality Engineer,"metrology, capa, iso standards, root cause analysis, spc",7.13,421,"root cause analysis, metrology, spc, iso standards",4,Senior
2023,Manufacturing Engineer,"lean six sigma, process mapping, production planning, cnc, kaizen",10.76,359,"lean six sigma, production planning",2,Mid
2024,Maintenance Engineer,"vibration analysis, preventive maintenance, reliability",6.57,760,"preventive maintenance, vibration analysis, reliability",3,Senior
2018,Quality Engineer,"iso standards, capa, root cause analysis, metrology",15.87,877,"root cause analysis, iso standards, metrology",3,Fresher
2024,Robotics Automation Engineer,"motion control, plc, safety pl, robotics",10.47,773,"motion control, safety pl, plc, robotics",4,Fresher
2020,Project Engineer,"risk register, scheduling, budgeting, ms project",3.62,471,"ms project, scheduling",2,Senior
2025,Quality Engineer,"iso standards, spc, root cause analysis, capa",11.17,718,"spc, iso standards, root cause analysis, metrology",4,Fresher
2017,Robotics Automation Engineer,"motion control, safety pl, robotics, plc, scada",12.98,593,"plc, motion control",2,Senior
2018,Quality Engineer,"root cause analysis, iso standards, capa",14.72,647,"iso standards, root cause analysis, capa",3,Mid
2022,CAE Engineer,"simulation, structural analysis, cfd, ansys",10.63,637,"structural analysis, cfd, ansys, meshing",4,Mid
2024,Manufacturing Engineer,"process mapping, kaizen, lean six sigma",4.22,656,"lean six sigma, process mapping, kaizen",3,Senior
2015,Manufacturing Engineer,"cnc, lean six sigma, production planning",18.11,631,"production planning, lean six sigma, cnc",3,Mid
2021,Project Engineer,"stakeholder management, budgeting, risk register, scheduling",7.0,499,"budgeting, stakeholder management, risk register",3,Mid
2025,Design Engineer,"mechanical design, cad, fea",11.34,566,"cad, fea, drafting",3,Senior
2021,Robotics Automation Engineer,"motion control, robotics, safety pl, scada, plc",6.05,620,"safety pl, scada, robotics, plc",4,Senior
2025,Manufacturing Engineer,"kaizen, cnc, lean six sigma, production planning, process mapping",12.23,787,"lean six sigma, kaizen, production planning",3,Fresher
2021,Project Engineer,"scheduling, budgeting, stakeholder management",15.64,702,"scheduling, stakeholder management",2,Senior
2024,Maintenance Engineer,"reliability, troubleshooting, vibration analysis, preventive maintenance, cmms",6.64,390,"cmms, vibration analysis",2,Senior
2024,Design Engineer,"drafting, solidworks, cad, gd and t, mechanical design",13.08,679,"gd and t, cad, mechanical design",3,Fresher
2021,Manufacturing Engineer,"process mapping, production planning, cnc",12.87,561,"production planning, process mapping, cnc",3,Mid
2020,Manufacturing Engineer,"production planning, lean six sigma, process mapping, cnc, kaizen",16.11,629,"cnc, kaizen, process mapping, lean six sigma",4,Mid
2023,Design Engineer,"fea, solidworks, mechanical design, drafting, gd and t, cad",8.09,397,"mechanical design, drafting",2,Mid
2025,Manufacturing Engineer,"lean six sigma, cnc, kaizen, production planning",12.73,630,"kaizen, lean six sigma, cnc, production planning",4,Fresher
2016,HVAC Engineer,"load calculation, hvac design, thermodynamics",12.61,963,"load calculation, thermodynamics, hvac design, revit mep",4,Senior
2019,Design Engineer,"fea, gd and t, drafting",7.61,555,"gd and t, drafting, fea, mechanical design",4,Mid
2016,Quality Engineer,"metrology, spc, root cause analysis",3.66,629,"spc, root cause analysis, metrology",3,Senior
2022,HVAC Engineer,"load calculation, duct design, revit mep, hvac design",9.85,489,"duct design, revit mep, hvac design",3,Senior
2024,Quality Engineer,"iso standards, metrology, root cause analysis, capa",8.49,556,"root cause analysis, metrology, capa, iso standards, spc",5,Senior
2025,HVAC Engineer,"revit mep, hvac design, thermodynamics, load calculation, duct design",13.38,362,"revit mep, hvac design, load calculation, thermodynamics, duct design",5,Senior
2025,Robotics Automation Engineer,"scada, plc, robotics, motion control",10.18,971,"plc, scada, robotics, motion control",4,Mid
2025,Maintenance Engineer,"troubleshooting, preventive maintenance, reliability, vibration analysis",12.52,887,"preventive maintenance, vibration analysis",2,Senior
2020,CAE Engineer,"meshing, cfd, simulation",19.2,457,"simulation, meshing, cfd",3,Mid
2021,Manufacturing Engineer,"production planning, cnc, kaizen",19.92,829,"cnc, kaizen, production planning",3,Mid
2016,Robotics Automation Engineer,"motion control, robotics, plc, scada, safety pl",13.65,1087,"robotics, plc, scada, motion control, safety pl",5,Mid
2022,Design Engineer,"solidworks, fea, cad, drafting, mechanical design, gd and t",5.84,965,"fea, gd and t",2,Senior
2017,Quality Engineer,"root cause analysis, capa, iso standards",14.43,1003,"capa, iso standards",2,Fresher
2019,CAE Engineer,"meshing, cfd, simulation, structural analysis, ansys",3.5,641,"meshing, structural analysis, cfd, simulation, ansys",5,Fresher
2024,Quality Engineer,"metrology, spc, root cause analysis, iso standards",6.99,702,"iso standards, spc, metrology, root cause analysis",4,Mid
2023,Project Engineer,"budgeting, stakeholder management, risk register, ms project",18.44,723,"risk register, budgeting, stakeholder management",3,Senior
2019,Maintenance Engineer,"troubleshooting, reliability, preventive maintenance, cmms",3.86,628,"reliability, cmms, troubleshooting, preventive maintenance",4,Mid
2015,Design Engineer,"solidworks, fea, gd and t",7.52,478,"solidworks, fea, gd and t, cad",4,Mid
2016,Project Engineer,"scheduling, stakeholder management, risk register, ms project",18.62,578,"risk register, scheduling, ms project, stakeholder management, budgeting",5,Mid
