Year,Job_Name,Required_Skills,Avg_Salary_LPA,Job_Postings,User_Learned_Skills,Skill_Count,Experience_Level
2018,Financial Controller,"budgeting, consolidation, internal controls, management accounting, erp finance",15.92,126,"internal controls, management accounting, consolidation, erp finance",4,Senior
2018,Financial Controller,"consolidation, erp finance, budgeting",18.35,1176,"consolidation, erp finance",2,Fresher
2019,Financial Controller,"budgeting, erp finance, consolidation, management accounting",13.81,849,"erp finance, management accounting, consolidation, budgeting",4,Senior
2021,Credit Analyst,"covenants, industry research, financial ratios, cash flow analysis",9.86,935,"covenants, industry research",2,Mid
2025,Chartered Accountant,"internal audit, ind as, auditing, tax compliance, financial statements",12.03,449,"ind as, tax compliance, internal audit, auditing",4,Mid
2025,Financial Analyst,"dashboards, excel, variance analysis, financial modeling",12.47,944,"variance analysis, excel",2,Fresher
2018,Investment Banker,"due diligence, pitch books, m and a, valuation",20.24,503,"due diligence, valuation",2,Mid
2018,Financial Analyst,"excel, dashboards, forecasting",8.29,911,"excel, dashboards, forecasting",3,Fresher
2025,Portfolio Manager,"equity research, fixed income, asset allocation, bloomberg, performance attribution",13.24,634,"bloomberg, fixed income, performance attribution",3,Fresher
2024,Investment Banker,"pitch books, due diligence, m and a, excel advanced",10.5,726,"due diligence, m and a, pitch books, excel advanced",4,Mid
2015,Portfolio Manager,"fixed income, asset allocation, bloomberg, equity research, performance attribution",19.89,410,"equity research, asset allocation, bloomberg, performance attribution, fixed income",5,Mid
2021,Risk Analyst,"credit risk, stress testing, var, risk reporting, basel norms",17.95,683,"credit risk, basel norms, risk reporting",3,Mid
2025,Risk Analyst,"credit risk, basel norms, stress testing, var",12.91,1086,"stress testing, basel norms, credit risk",3,Mid
2015,Financial Controller,"management accounting, consolidation, budgeting, erp finance, internal controls",6.43,934,"management accounting, consolidation, internal controls, erp finance",4,Mid
2022,Financial Controller,"budgeting, erp finance, consolidation",8.07,413,"consolidation, budgeting, erp finance",3,Mid
2022,Risk Analyst,"basel norms, var, risk reporting, stress testing, credit risk",21.64,685,"credit risk, risk reporting",2,Mid
2015,Chartered Accountant,"ind as, tax compliance, financial statements, internal audit",15.48,508,"tax compliance, internal audit, financial statements",3,Fresher
2020,Risk Analyst,"credit risk, stress testing, risk reporting, basel norms",9.78,347,"stress testing, credit risk, basel norms, risk reporting, var",5,Senior
2023,Chartered Accountant,"internal audit, ind as, financial statements, auditing",3.69,742,"internal audit, ind as, financial statements, auditing",4,Senior
2022,Credit Analyst,"cash flow analysis, covenants, credit memo",13.96,555,"covenants, credit memo, cash flow analysis",3,Fresher
2021,Credit Analyst,"cash flow analysis, covenants, financial ratios",7.86,590,"financial ratios, cash flow analysis, covenants",3,Fresher
2020,Tax Consultant,"tax planning, transfer pricing, income tax",7.12,609,"income tax, transfer pricing, tax planning",3,Senior
2022,Risk Analyst,"var, stress testing, credit risk, risk reporting, basel norms",18.61,728,"risk reporting, var",2,Senior
2016,Risk Analyst,"credit risk, risk reporting, stress testing",12.37,591,"risk reporting, credit risk, stress testing, var",4,Mid
2018,Portfolio Manager,"asset allocation, bloomberg, fixed income",17.97,637,"asset allocation, bloomberg, fixed income",3,Senior
2022,Chartered Accountant,"internal audit, financial statements, auditing, tax compliance, ind as",4.02,687,"financial statements, internal audit, ind as, tax compliance",4,Senior
2020,Financial Controller,"internal controls, erp finance, budgeting",17.91,929,"budgeting, internal controls",2,Fresher
2022,Credit Analyst,"financial ratios, industry research, cash flow analysis",13.82,723,"industry research, cash flow analysis, financial ratios",3,Fresher
2021,Financial Controller,"internal controls, erp finance, budgeting",15.97,908,"erp finance, budgeting, internal controls, management accounting",4,Fresher
2021,Investment Banker,"valuation, due diligence, excel advanced, m and a",11.6,382,"due diligence, excel advanced",2,Senior
2017,Risk Analyst,"risk reporting, credit risk, var",3.8,885,"var, credit risk, risk reporting, basel norms",4,Mid
2015,Credit Analyst,"industry research, covenants, financial ratios, credit memo, cash flow analysis",16.53,1142,"credit memo, financial ratios, covenants, cash flow analysis",4,Senior
2025,Portfolio Manager,"equity research, performance attribution, asset allocation",8.27,1006,"asset allocation, performance attribution, equity research",3,Fresher
2015,Credit Analyst,"credit memo, industry research, cash flow analysis, covenants",17.0,1158,"industry research, covenants, credit memo, cash flow analysis",4,Fresher
2024,Tax Consultant,"tax planning, income tax, transfer pricing, gst",13.18,463,"tax planning, transfer pricing, income tax, gst",4,Fresher
2022,Chartered Accountant,"tax compliance, internal audit, financial statements",17.23,483,"financial statements, internal audit",2,Mid
2017,Financial Controller,"budgeting, internal controls, management accounting, erp finance",4.83,862,"internal controls, budgeting, management accounting, erp finance",4,Fresher
2017,Credit Analyst,"covenants, cash flow analysis, financial ratios, credit memo, industry research",3.77,538,"credit memo, covenants, industry research",3,Senior
2023,Tax Consultant,"gst, transfer pricing, litigation support",6.4,812,"gst, litigation support, transfer pricing",3,Fresher
2015,Tax Consultant,"transfer pricing, tax planning, litigation support, income tax, gst",10.31,818,"income tax, tax planning, litigation support",3,Fresher
2020,Financial Controller,"budgeting, internal controls, erp finance, management accounting",15.26,1239,"budgeting, internal controls, management accounting, erp finance, consolidation",5,Mid
2024,Investment Banker,"valuation, due diligence, excel advanced, pitch books, m and a",3.85,558,"m and a, pitch books, due diligence",3,Senior
2025,Investment Banker,"excel advanced, due diligence, pitch books, m and a",21.88,391,"excel advanced, m and a, pitch books",3,Mid
2023,Financial Analyst,"dashboards, excel, financial modeling, variance analysis, forecasting",4.45,745,"variance analysis, financial modeling, dashboards, excel, forecasting",5,Fresher
2017,Financial Analyst,"forecasting, excel, dashboards",13.92,771,"forecasting, excel, dashboards",3,Mid
2016,Financial Analyst,"financial modeling, forecasting, variance analysis, excel",13.37,590,"financial modeling, variance analysis, forecasting, excel, dashboards",5,Senior
2017,Financial Analyst,"forecasting, excel, variance analysis, dashboards, financial modeling",17.83,742,"excel, forecasting, variance analysis, financial modeling, dashboards",5,Senior
2020,Tax Consultant,"income tax, tax planning, litigation support",20.36,601,"tax planning, litigation support, income tax",3,Mid
2017,Chartered Accountant,"auditing, financial statements, tax compliance",3.66,262,"financial statements, auditing, tax compliance, internal audit",4,Mid
2015,Financial Analyst,"dashboards, financial modeling, variance analysis, forecasting",6.58,772,"variance analysis, dashboards, financial modeling, forecasting",4,Mid
2016,Investment Banker,"valuation, excel advanced, due diligence",7.32,840,"excel advanced, due diligence, valuation, pitch books",4,Mid
2023,Investment Banker,"m and a, valuation, due diligence",7.31,452,"valuation, m and a, due diligence, excel advanced",4,Mid
2024,Financial Analyst,"excel, financial modeling, variance analysis",16.15,608,"excel, financial modeling, variance analysis",3,Mid
2022,Risk Analyst,"stress testing, credit risk, var, basel norms",20.71,785,"stress testing, basel norms, credit risk",3,Senior
2018,Portfolio Manager,"performance attribution, equity research, fixed income",17.22,530,"performance attribution, fixed income, equity research",3,Fresher
2023,Financial Analyst,"variance analysis, forecasting, excel, financial modeling",6.48,580,"variance analysis, forecasting, excel, financial modeling, dashboards",5,Fresher
2025,Financial Controller,"internal controls, erp finance, budgeting, consolidation",9.23,731,"internal controls, budgeting, consolidation, erp finance",4,Senior
2015,Tax Consultant,"income tax, litigation support, transfer pricing, gst, tax planning",12.7,554,"litigation support, gst, tax planning, transfer pricing",4,Senior
2019,Credit Analyst,"financial ratios, covenants, credit memo, cash flow analysis",12.86,1076,"cash flow analysis, financial ratios, covenants, credit memo, industry research",5,Mid
2015,Financial Analyst,"excel, forecasting, variance analysis, financial modeling, dashboards",19.39,368,"forecasting, dashboards, financial modeling, excel",4,Fresher
2016,Risk Analyst,"basel norms, var, credit risk, risk reporting, stress testing",21.01,684,"credit risk, risk reporting, var",3,Senior
2018,Financial Analyst,"dashboards, excel, variance analysis",7.7,826,"variance analysis, dashboards, excel",3,Fresher
2024,Tax Consultant,"litigation support, income tax, transfer pricing, gst, tax planning",6.84,821,"transfer pricing, tax planning, gst, litigation support, income tax",5,Senior
2022,Risk Analyst,"risk reporting, var, credit risk",8.48,726,"credit risk, risk reporting, var, basel norms",4,Fresher
2016,Credit Analyst,"cash flow analysis, financial ratios, covenants",7.86,440,"financial ratios, cash flow analysis, covenants, industry research",4,Mid
2019,Investment Banker,"due diligence, pitch books, m and a, valuation, excel advanced",9.6,458,"m and a, due diligence, valuation, excel advanced, pitch books",5,Mid
2023,Portfolio Manager,"equity research, performance attribution, fixed income, asset allocation, bloomberg",15.34,664,"bloomberg, fixed income, equity research, performance attribution",4,Fresher
2023,Financial Controller,"management accounting, consolidation, erp finance, budgeting, internal controls",4.22,667,"consolidation, budgeting, erp finance, management accounting",4,Fresher
2015,Credit Analyst,"financial ratios, credit memo, covenants, industry research",11.27,464,"credit memo, industry research, financial ratios, covenants, cash flow analysis",5,Mid
2018,Tax Consultant,"gst, transfer pricing, income tax, tax planning, litigation support",21.42,704,"gst, tax planning, income tax, transfer pricing, litigation support",5,Mid
2019,Tax Consultant,"transfer pricing, income tax, litigation support, tax planning",18.17,673,"litigation support, tax planning",2,Mid
2019,Tax Consultant,"litigation support, gst, transfer pricing, tax planning",7.95,834,"gst, transfer pricing, litigation support",3,Senior
2023,Financial Analyst,"dashboards, forecasting, financial modeling, excel, variance analysis",19.17,646,"dashboards, excel, variance analysis, financial modeling",4,Senior
2021,Credit Analyst,"industry research, covenants, financial ratios, credit memo, cash flow analysis",4.94,1033,"credit memo, covenants, cash flow analysis, financial ratios, industry research",5,Senior
2022,Financial Analyst,"variance analysis, dashboards, financial modeling",21.2,735,"financial modeling, dashboards, variance analysis",3,Mid
2021,Risk Analyst,"stress testing, credit risk, basel norms, risk reporting, var",15.52,567,"risk reporting, credit risk",2,Mid
2023,Tax Consultant,"gst, tax planning, income tax, litigation support",7.76,811,"gst, income tax",2,Fresher
