Year,Job_Name,Required_Skills,Avg_Salary_LPA,Job_Postings,User_Learned_Skills,Skill_Count,Experience_Level
2020,Quality Control Textile,"defect grading, iso textile standards, spectrophotometer",10.17,615,"spectrophotometer, defect grading, iso textile standards, aql inspection",4,Mid
2024,Quality Control Textile,"defect grading, aql inspection, iso textile standards",3.55,813,"iso textile standards, defect grading, aql inspection, spectrophotometer",4,Fresher
2019,Fashion Production Manager,"cutting room, industrial engineering, production planning, line balancing",10.32,775,"line balancing, cutting room, production planning, industrial engineering, sap pp",5,Mid
2020,Fashion Production Manager,"cutting room, production planning, sap pp, line balancing",10.46,966,"production planning, sap pp",2,Mid
2017,Fabric Development Specialist,"fabric testing, hand feel evaluation, lab dip, gsm analysis",8.2,760,"fabric testing, gsm analysis, lab dip, hand feel evaluation",4,Fresher
2018,Fashion Production Manager,"sap pp, cutting room, production planning",18.67,692,"sap pp, production planning, cutting room",3,Fresher
2022,Merchandiser,"excel, order tracking, costing, buyer coordination",19.97,862,"buyer coordination, costing, sampling timeline",3,Mid
2021,Quality Control Textile,"spectrophotometer, shrinkage testing, iso textile standards, defect grading, aql inspection",3.65,683,"iso textile standards, shrinkage testing, spectrophotometer, defect grading, aql inspection",5,Senior
2020,Supply Chain Textile,"import export, inventory management, incoterms, vendor management",5.66,464,"inventory management, import export, vendor management, incoterms",4,Senior
2024,Merchandiser,"costing, order tracking, buyer coordination",8.48,644,"buyer coordination, order tracking, costing, sampling timeline",4,Senior
2019,Knitting Engineer,"yarn selection, machine programming, circular knitting, stitch density",9.95,810,"machine programming, circular knitting",2,Fresher
2019,Quality Control Textile,"spectrophotometer, shrinkage testing, defect grading, aql inspection, iso textile standards",21.77,701,"shrinkage testing, aql inspection, defect grading, iso textile standards, spectrophotometer",5,Mid
2015,Supply Chain Textile,"vendor management, inventory management, incoterms, logistics, import export",7.0,476,"inventory management, vendor management, logistics, incoterms",4,Fresher
2020,Supply Chain Textile,"logistics, vendor management, import export, inventory management",14.65,615,"vendor management, import export, inventory management",3,Fresher
2019,Fashion Production Manager,"line balancing, cutting room, sap pp, production planning",15.37,734,"sap pp, cutting room, line balancing",3,Fresher
2022,Textile Technologist,"fiber science, spinning, weaving",10.85,576,"weaving, fiber science, spinning",3,Fresher
2022,Textile Technologist,"spinning, yarn manufacturing, fiber science, knitting, weaving",21.21,598,"yarn manufacturing, spinning, weaving",3,Senior
2024,Fashion Production Manager,"line balancing, production planning, sap pp, cutting room, industrial engineering",12.47,541,"industrial engineering, sap pp, line balancing, production planning, cutting room",5,Fresher
2020,Textile Technologist,"weaving, spinning, yarn manufacturing",20.99,718,"weaving, yarn manufacturing, spinning",3,Senior
2015,Knitting Engineer,"circular knitting, yarn selection, gauge control, stitch density",20.09,940,"yarn selection, gauge control, stitch density, circular knitting",4,Mid
2015,Knitting Engineer,"gauge control, yarn selection, machine programming, stitch density, circular knitting",4.36,663,"yarn selection, circular knitting, gauge control, stitch density, machine programming",5,Fresher
2020,Merchandiser,"sampling timeline, costing, buyer coordination",12.97,510,"buyer coordination, costing, sampling timeline",3,Senior
2021,Quality Control Textile,"spectrophotometer, defect grading, shrinkage testing",8.62,161,"defect grading, spectrophotometer, shrinkage testing",3,Fresher
2020,Knitting Engineer,"gauge control, machine programming, stitch density, circular knitting, yarn selection",18.31,519,"gauge control, circular knitting, machine programming, yarn selection",4,Fresher
2017,Dyeing Technologist,"dyeing chemistry, recipe formulation, wet processing",19.49,747,"dyeing chemistry, wet processing, recipe formulation, exhaust dyeing",4,Fresher
2022,Textile Technologist,"spinning, knitting, weaving",11.3,765,"spinning, knitting, weaving",3,Fresher
2021,Quality Control Textile,"iso textile standards, shrinkage testing, aql inspection",14.52,667,"aql inspection, shrinkage testing, iso textile standards, spectrophotometer",4,Senior
2024,Supply Chain Textile,"logistics, import export, incoterms, vendor management, inventory management",11.65,783,"incoterms, logistics, inventory management",3,Fresher
2019,Fabric Development Specialist,"hand feel evaluation, fabric testing, color matching, gsm analysis",3.94,880,"gsm analysis, hand feel evaluation, fabric testing, color matching, lab dip",5,Senior
2015,Quality Control Textile,"shrinkage testing, iso textile standards, aql inspection",3.86,893,"aql inspection, iso textile standards, shrinkage testing, defect grading",4,Senior
2023,Textile Technologist,"spinning, yarn manufacturing, weaving, knitting, fiber science",16.5,695,"fiber science, spinning, weaving, yarn manufacturing",4,Fresher
2018,Dyeing Technologist,"dyeing chemistry, recipe formulation, wet processing",19.41,819,"dyeing chemistry, recipe formulation, wet processing, fastness testing",4,Senior
2019,Knitting Engineer,"yarn selection, machine programming, stitch density, gauge control, circular knitting",19.87,628,"gauge control, yarn selection, stitch density",3,Senior
2016,Fabric Development Specialist,"color matching, lab dip, hand feel evaluation, gsm analysis",11.96,834,"gsm analysis, lab dip, color matching, hand feel evaluation",4,Fresher
2016,Textile Technologist,"fiber science, knitting, yarn manufacturing, spinning, weaving",8.66,120,"knitting, yarn manufacturing",2,Senior
2024,Textile Technologist,"yarn manufacturing, weaving, knitting, spinning, fiber science",5.71,642,"yarn manufacturing, fiber science, weaving, knitting",4,Mid
2025,Fabric Development Specialist,"hand feel evaluation, lab dip, color matching, gsm analysis, fabric testing",17.23,683,"fabric testing, hand feel evaluation",2,Mid
2016,Textile Technologist,"yarn manufacturing, spinning, knitting, weaving",7.05,510,"knitting, yarn manufacturing, spinning",3,Fresher
2015,Fabric Development Specialist,"lab dip, gsm analysis, fabric testing, hand feel evaluation, color matching",5.14,877,"color matching, fabric testing",2,Fresher
2015,Supply Chain Textile,"inventory management, incoterms, vendor management",6.65,909,"vendor management, incoterms, inventory management, logistics",4,Mid
2025,Knitting Engineer,"yarn selection, gauge control, circular knitting, machine programming",8.55,650,"circular knitting, yarn selection, gauge control, machine programming",4,Fresher
2023,Merchandiser,"excel, sampling timeline, order tracking, buyer coordination",10.92,645,"order tracking, buyer coordination, sampling timeline, excel",4,Mid
2022,Fabric Development Specialist,"lab dip, fabric testing, color matching, gsm analysis",15.77,666,"fabric testing, lab dip",2,Senior
2018,Merchandiser,"buyer coordination, sampling timeline, order tracking, excel",14.23,475,"order tracking, sampling timeline, excel, buyer coordination, costing",5,Senior
2024,Supply Chain Textile,"inventory management, logistics, incoterms, import export",13.21,916,"incoterms, inventory management",2,Mid
2022,Dyeing Technologist,"dyeing chemistry, wet processing, recipe formulation",20.12,713,"dyeing chemistry, wet processing, recipe formulation",3,Mid
2024,Fashion Production Manager,"production planning, line balancing, industrial engineering, sap pp",17.8,606,"line balancing, production planning",2,Senior
2020,Quality Control Textile,"aql inspection, shrinkage testing, spectrophotometer, iso textile standards, defect grading",8.66,868,"defect grading, shrinkage testing, iso textile standards",3,Fresher
2017,Fashion Production Manager,"production planning, sap pp, cutting room, line balancing",18.23,884,"line balancing, production planning, sap pp, cutting room",4,Senior
2020,Textile Technologist,"spinning, weaving, yarn manufacturing, knitting, fiber science",8.39,726,"fiber science, yarn manufacturing, weaving",3,Fresher
2015,Quality Control Textile,"iso textile standards, aql inspection, defect grading, spectrophotometer",17.13,564,"aql inspection, defect grading, spectrophotometer, iso textile standards",4,Mid
2024,Dyeing Technologist,"fastness testing, dyeing chemistry, exhaust dyeing, recipe formulation, wet processing",5.75,679,"dyeing chemistry, wet processing, exhaust dyeing, recipe formulation",4,Mid
2023,Fashion Production Manager,"line balancing, sap pp, industrial engineering",15.58,716,"sap pp, industrial engineering, line balancing",3,Mid
2019,Dyeing Technologist,"wet processing, recipe formulation, exhaust dyeing",7.53,518,"recipe formulation, wet processing, exhaust dyeing",3,Fresher
2016,Quality Control Textile,"aql inspection, shrinkage testing, iso textile standards, spectrophotometer, defect grading",17.31,333,"spectrophotometer, iso textile standards, shrinkage testing, defect grading",4,Fresher
2022,Knitting Engineer,"yarn selection, gauge control, stitch density, machine programming",5.24,830,"yarn selection, machine programming, gauge control",3,Senior
2020,Knitting Engineer,"stitch density, circular knitting, machine programming, yarn selection",9.46,916,"yarn selection, stitch density, circular knitting",3,Mid
2022,Merchandiser,"sampling timeline, excel, order tracking, buyer coordination",21.57,869,"sampling timeline, excel, buyer coordination, order tracking",4,Fresher
2015,Supply Chain Textile,"logistics, vendor management, incoterms, import export, inventory management",17.36,992,"import export, logistics, inventory management, vendor management, incoterms",5,Senior
2015,Textile Technologist,"knitting, spinning, yarn manufacturing, fiber science",20.63,918,"spinning, fiber science, knitting, yarn manufacturing",4,Fresher
2015,Fashion Production Manager,"industrial engineering, sap pp, production planning, line balancing, cutting room",3.61,1166,"cutting room, production planning, industrial engineering",3,Mid
2018,Supply Chain Textile,"inventory management, vendor management, import export, incoterms",19.03,516,"import export, inventory management, vendor management",3,Fresher
2015,Supply Chain Textile,"incoterms, inventory management, vendor management, import export",6.03,333,"vendor management, import export, logistics",3,Mid
2025,Quality Control Textile,"iso textile standards, shrinkage testing, defect grading",10.22,777,"iso textile standards, defect grading, shrinkage testing",3,Mid
