Year,Job_Name,Required_Skills,Avg_Salary_LPA,Job_Postings,User_Learned_Skills,Skill_Count,Experience_Level
2017,Surgeon,"anatomy, operative skills, laparoscopy",9.12,494,"laparoscopy, operative skills, anatomy, sterile technique",4,Senior
2022,Cardiologist,"ecg interpretation, lipid management, heart failure management",17.96,948,"ecg interpretation, lipid management, heart failure management, cath lab basics",4,Mid
2017,Surgeon,"laparoscopy, anatomy, sterile technique, postoperative care",7.56,481,"sterile technique, anatomy, postoperative care",3,Mid
2022,General Physician,"preventive medicine, diagnosis, patient care",11.93,596,"preventive medicine, diagnosis, patient care",3,Senior
2021,Pediatrician,"vaccination, growth monitoring, child health, adolescent medicine",15.82,479,"vaccination, growth monitoring, child health, adolescent medicine, neonatal care",5,Mid
2022,Psychiatrist,"mental health assessment, crisis intervention, dsm assessment",11.06,817,"crisis intervention, dsm assessment",2,Fresher
2018,Cardiologist,"ecg interpretation, echocardiography, cath lab basics, lipid management",18.4,377,"ecg interpretation, cath lab basics, echocardiography, lipid management",4,Fresher
2024,Cardiologist,"echocardiography, heart failure management, cath lab basics",8.11,691,"heart failure management, echocardiography, cath lab basics",3,Fresher
2023,Pathologist,"microscopy, histopathology, biopsy analysis, immunohistochemistry",17.37,854,"immunohistochemistry, microscopy, biopsy analysis",3,Mid
2025,Radiologist,"radiation safety, ct interpretation, mri interpretation, reporting, pacs",13.67,527,"radiation safety, pacs, mri interpretation, ct interpretation",4,Mid
2024,Radiologist,"mri interpretation, radiation safety, reporting",8.59,505,"reporting, radiation safety, mri interpretation",3,Fresher
2018,Psychiatrist,"dsm assessment, mental health assessment, psychopharmacology",18.93,869,"mental health assessment, dsm assessment, psychopharmacology",3,Senior
2025,Psychiatrist,"crisis intervention, dsm assessment, mental health assessment, psychotherapy",18.29,688,"mental health assessment, crisis intervention, dsm assessment",3,Fresher
2020,Emergency Medicine Doctor,"acls, emergency procedures, acute management",18.45,541,"acls, acute management",2,Mid
2017,Surgeon,"operative skills, anatomy, laparoscopy",10.99,997,"operative skills, laparoscopy, anatomy",3,Mid
2023,Radiologist,"mri interpretation, pacs, ct interpretation",13.25,920,"ct interpretation, pacs, mri interpretation, radiation safety",4,Mid
2018,Cardiologist,"echocardiography, lipid management, heart failure management, ecg interpretation, cath lab basics",19.48,529,"ecg interpretation, heart failure management, cath lab basics, echocardiography",4,Mid
2021,Pathologist,"biopsy analysis, histopathology, laboratory medicine",15.97,480,"histopathology, laboratory medicine, biopsy analysis",3,Mid
2022,Radiologist,"radiation safety, reporting, pacs, mri interpretation, ct interpretation",8.9,547,"pacs, radiation safety",2,Senior
2018,Surgeon,"postoperative care, sterile technique, anatomy",20.11,805,"anatomy, sterile technique, postoperative care",3,Fresher
2018,Radiologist,"ct interpretation, mri interpretation, radiation safety",6.71,591,"radiation safety, mri interpretation, ct interpretation, pacs",4,Mid
2016,Cardiologist,"heart failure management, lipid management, ecg interpretation",11.93,744,"lipid management, heart failure management, ecg interpretation",3,Fresher
2017,Pathologist,"immunohistochemistry, biopsy analysis, histopathology, microscopy, laboratory medicine",11.33,692,"biopsy analysis, microscopy, laboratory medicine",3,Fresher
2019,General Physician,"clinical examination, emr, diagnosis, preventive medicine, patient care",12.75,672,"diagnosis, preventive medicine, clinical examination, emr",4,Mid
2018,Radiologist,"reporting, ct interpretation, radiation safety, mri interpretation, pacs",15.93,416,"pacs, ct interpretation, radiation safety, mri interpretation, reporting",5,Fresher
2020,Pediatrician,"vaccination, child health, adolescent medicine, neonatal care, growth monitoring",6.94,829,"adolescent medicine, neonatal care, child health",3,Fresher
2019,Emergency Medicine Doctor,"trauma care, triage, emergency procedures, acls",7.61,791,"emergency procedures, triage, acls, trauma care",4,Senior
2016,Pediatrician,"vaccination, adolescent medicine, growth monitoring",7.26,686,"vaccination, growth monitoring, adolescent medicine, child health",4,Fresher
2018,Emergency Medicine Doctor,"trauma care, acls, acute management, emergency procedures, triage",20.35,658,"acls, acute management, triage",3,Senior
2019,Pathologist,"laboratory medicine, microscopy, biopsy analysis",4.45,834,"microscopy, biopsy analysis, laboratory medicine",3,Mid
2018,Pediatrician,"child health, adolescent medicine, vaccination, neonatal care",5.58,552,"child health, vaccination, adolescent medicine, neonatal care",4,Mid
2015,Pediatrician,"vaccination, adolescent medicine, neonatal care, child health, growth monitoring",4.65,807,"child health, adolescent medicine",2,Fresher
2017,Surgeon,"postoperative care, anatomy, operative skills, sterile technique",16.09,570,"postoperative care, anatomy, operative skills",3,Fresher
2015,Cardiologist,"lipid management, echocardiography, ecg interpretation",14.93,1028,"echocardiography, lipid management, ecg interpretation, heart failure management",4,Senior
2025,Psychiatrist,"psychotherapy, dsm assessment, mental health assessment",5.74,211,"mental health assessment, psychotherapy, dsm assessment, psychopharmacology",4,Mid
2020,Radiologist,"pacs, radiation safety, ct interpretation, reporting, mri interpretation",15.56,587,"reporting, mri interpretation, radiation safety, pacs",4,Fresher
2022,Emergency Medicine Doctor,"emergency procedures, triage, acute management, acls, trauma care",3.94,799,"emergency procedures, acute management, triage, trauma care",4,Mid
2018,General Physician,"patient care, emr, diagnosis, preventive medicine",7.77,994,"preventive medicine, diagnosis",2,Fresher
2015,Pathologist,"microscopy, biopsy analysis, laboratory medicine, histopathology, immunohistochemistry",12.65,803,"histopathology, immunohistochemistry",2,Mid
2023,Emergency Medicine Doctor,"acute management, triage, emergency procedures",21.17,795,"emergency procedures, acute management, triage",3,Senior
2023,Emergency Medicine Doctor,"triage, trauma care, emergency procedures",12.34,857,"trauma care, emergency procedures, triage",3,Mid
2018,Pathologist,"laboratory medicine, microscopy, histopathology",9.45,767,"histopathology, microscopy, laboratory medicine, immunohistochemistry",4,Mid
2020,Pathologist,"immunohistochemistry, biopsy analysis, laboratory medicine",16.73,491,"immunohistochemistry, laboratory medicine, biopsy analysis",3,Mid
2016,Psychiatrist,"crisis intervention, dsm assessment, psychotherapy",12.65,707,"dsm assessment, crisis intervention, psychotherapy, psychopharmacology",4,Fresher
2015,Pathologist,"immunohistochemistry, histopathology, microscopy, biopsy analysis, laboratory medicine",5.02,1139,"laboratory medicine, immunohistochemistry",2,Mid
2023,Emergency Medicine Doctor,"emergency procedures, acls, trauma care, triage, acute management",17.65,709,"emergency procedures, triage, trauma care, acls",4,Fresher
2019,Surgeon,"sterile technique, laparoscopy, operative skills",4.51,1104,"sterile technique, laparoscopy, operative skills",3,Fresher
2024,Pediatrician,"neonatal care, child health, adolescent medicine",21.96,1050,"adolescent medicine, child health",2,Fresher
2015,Pathologist,"histopathology, immunohistochemistry, biopsy analysis, laboratory medicine",20.59,768,"immunohistochemistry, laboratory medicine, histopathology, biopsy analysis, microscopy",5,Senior
2024,Pediatrician,"growth monitoring, neonatal care, adolescent medicine",17.57,520,"growth monitoring, neonatal care, adolescent medicine, vaccination",4,Fresher
2015,Pediatrician,"neonatal care, vaccination, growth monitoring, child health",14.25,683,"child health, vaccination, neonatal care, growth monitoring",4,Mid
2018,Pathologist,"microscopy, immunohistochemistry, histopathology, biopsy analysis, laboratory medicine",15.5,653,"biopsy analysis, immunohistochemistry",2,Mid
2018,Radiologist,"mri interpretation, ct interpretation, pacs, reporting, radiation safety",20.66,816,"pacs, ct interpretation, mri interpretation, reporting",4,Fresher
2024,General Physician,"preventive medicine, patient care, diagnosis, clinical examination",10.32,643,"diagnosis, clinical examination, preventive medicine",3,Senior
2022,Emergency Medicine Doctor,"triage, acls, emergency procedures, trauma care",4.86,574,"acls, emergency procedures, triage",3,Senior
2018,General Physician,"preventive medicine, diagnosis, emr",17.63,758,"preventive medicine, emr, diagnosis",3,Senior
2020,General Physician,"clinical examination, patient care, preventive medicine",11.45,493,"preventive medicine, patient care, clinical examination, diagnosis",4,Senior
2018,General Physician,"emr, clinical examination, preventive medicine, diagnosis",20.38,842,"emr, diagnosis, preventive medicine, clinical examination",4,Mid
2016,Cardiologist,"heart failure management, lipid management, cath lab basics",10.2,598,"cath lab basics, heart failure management, lipid management",3,Fresher
2015,Surgeon,"anatomy, sterile technique, operative skills",16.19,749,"sterile technique, anatomy, operative skills",3,Mid
2015,General Physician,"diagnosis, preventive medicine, patient care, emr, clinical examination",10.87,601,"emr, diagnosis, clinical examination, patient care, preventive medicine",5,Mid
2022,Emergency Medicine Doctor,"trauma care, acls, acute management, emergency procedures, triage",5.31,495,"emergency procedures, acute management, acls, triage, trauma care",5,Fresher
2024,General Physician,"patient care, clinical examination, preventive medicine",14.17,530,"preventive medicine, patient care",2,Mid
2015,Psychiatrist,"mental health assessment, crisis intervention, dsm assessment, psychopharmacology, psychotherapy",13.28,676,"mental health assessment, dsm assessment, psychotherapy, psychopharmacology, crisis intervention",5,Fresher
2020,Surgeon,"operative skills, sterile technique, laparoscopy",3.77,413,"laparoscopy, sterile technique, operative skills",3,Mid
2019,Pathologist,"histopathology, biopsy analysis, laboratory medicine",8.97,466,"biopsy analysis, laboratory medicine, histopathology",3,Fresher
2025,Radiologist,"mri interpretation, radiation safety, reporting",16.7,563,"radiation safety, reporting, mri interpretation",3,Mid
2019,Surgeon,"operative skills, anatomy, postoperative care, sterile technique, laparoscopy",9.22,202,"sterile technique, laparoscopy, operative skills, postoperative care",4,Mid
2016,Cardiologist,"echocardiography, lipid management, cath lab basics, ecg interpretation, heart failure management",18.77,705,"echocardiography, cath lab basics",2,Mid
2019,Surgeon,"postoperative care, sterile technique, anatomy",4.34,979,"anatomy, sterile technique, postoperative care, laparoscopy",4,Fresher
2021,Pathologist,"laboratory medicine, histopathology, immunohistochemistry, biopsy analysis, microscopy",4.86,773,"immunohistochemistry, laboratory medicine, microscopy, histopathology",4,Fresher
2023,Emergency Medicine Doctor,"acls, triage, acute management, trauma care",10.13,753,"trauma care, triage, acute management, acls",4,Fresher
2018,Radiologist,"mri interpretation, radiation safety, pacs, reporting, ct interpretation",14.78,746,"ct interpretation, reporting, radiation safety",3,Senior
2020,Pathologist,"histopathology, microscopy, immunohistochemistry",8.31,696,"histopathology, immunohistochemistry, microscopy",3,Mid
2018,Pediatrician,"neonatal care, adolescent medicine, child health",4.7,508,"child health, adolescent medicine, neonatal care",3,Senior
2018,Cardiologist,"heart failure management, ecg interpretation, cath lab basics",13.89,808,"ecg interpretation, heart failure management, cath lab basics, lipid management",4,Mid
2019,Emergency Medicine Doctor,"acute management, emergency procedures, triage, acls",18.2,983,"acute management, emergency procedures",2,Mid
2021,General Physician,"patient care, emr, clinical examination, preventive medicine",20.98,742,"preventive medicine, patient care, clinical examination",3,Fresher
2021,Pediatrician,"vaccination, child health, adolescent medicine",8.77,387,"child health, vaccination, adolescent medicine, growth monitoring",4,Senior
