Year,Job_Name,Required_Skills,Avg_Salary_LPA,Job_Postings,User_Learned_Skills,Skill_Count,Experience_Level
2021,Urban Planner,"sustainability, land use planning, gis, transportation planning",4.28,942,"gis, sustainability, transportation planning, land use planning",4,Fresher
2024,Geotechnical Engineer,"slope stability, soil mechanics, foundation design, bore log interpretation, plaxis",5.78,799,"foundation design, soil mechanics, bore log interpretation, slope stability",4,Fresher
2025,Geotechnical Engineer,"bore log interpretation, soil mechanics, slope stability, foundation design",15.98,739,"slope stability, soil mechanics, bore log interpretation, foundation design, plaxis",5,Senior
2019,Project Manager Civil,"risk management, pmp, primavera, contract administration, tendering",14.14,999,"risk management, primavera, contract administration",3,Fresher
2017,Quantity Surveyor,"estimation, primavera, cost control, boq, contracts",15.64,721,"cost control, contracts, primavera, boq, estimation",5,Fresher
2022,Urban Planner,"gis, sustainability, land use planning, transportation planning",19.27,915,"sustainability, gis, transportation planning",3,Senior
2016,Structural Engineer,"etabs, steel design, reinforced concrete, seismic design",13.6,646,"reinforced concrete, etabs, seismic design, steel design",4,Mid
2019,BIM Civil Engineer,"ifc, civil 3d, revit, navisworks",7.77,499,"navisworks, ifc, revit",3,Fresher
2025,Geotechnical Engineer,"plaxis, foundation design, bore log interpretation, slope stability, soil mechanics",18.07,636,"soil mechanics, bore log interpretation, slope stability, plaxis",4,Senior
2020,Highway Engineer,"pavement design, traffic engineering, irc codes",20.26,347,"irc codes, traffic engineering, pavement design",3,Mid
2020,Structural Engineer,"steel design, staad pro, seismic design, reinforced concrete",16.11,708,"reinforced concrete, seismic design, staad pro",3,Mid
2022,Highway Engineer,"pavement design, autocad civil 3d, traffic engineering, irc codes",19.84,698,"traffic engineering, autocad civil 3d, irc codes",3,Senior
2024,Structural Engineer,"etabs, staad pro, seismic design, reinforced concrete",20.62,682,"reinforced concrete, etabs, seismic design, staad pro, steel design",5,Senior
2015,Site Engineer,"method statement, surveying, safety management, quality checks",9.16,565,"method statement, safety management",2,Mid
2024,Project Manager Civil,"contract administration, primavera, risk management, tendering, pmp",4.37,751,"tendering, contract administration, pmp",3,Senior
2018,Site Engineer,"surveying, method statement, site supervision",15.21,239,"surveying, method statement, site supervision",3,Fresher
2017,Urban Planner,"zoning regulations, sustainability, land use planning",11.73,751,"land use planning, zoning regulations, sustainability",3,Fresher
2022,Structural Engineer,"steel design, seismic design, staad pro, reinforced concrete",21.04,527,"staad pro, reinforced concrete, seismic design, steel design, etabs",5,Senior
2025,Structural Engineer,"staad pro, etabs, seismic design, reinforced concrete, steel design",18.89,958,"steel design, staad pro, seismic design, reinforced concrete, etabs",5,Mid
2018,Quantity Surveyor,"estimation, primavera, boq, cost control, contracts",11.14,900,"estimation, contracts, primavera, boq",4,Senior
2018,Project Manager Civil,"primavera, tendering, pmp",17.19,480,"tendering, primavera, pmp, risk management",4,Senior
2015,BIM Civil Engineer,"navisworks, civil 3d, revit, clash detection, ifc",14.16,718,"civil 3d, ifc",2,Senior
2025,Highway Engineer,"irc codes, pavement design, geometric design, traffic engineering",8.46,878,"irc codes, pavement design, traffic engineering, geometric design",4,Mid
2017,Structural Engineer,"seismic design, staad pro, reinforced concrete, etabs, steel design",17.43,1201,"staad pro, reinforced concrete, seismic design, etabs, steel design",5,Senior
2022,Project Manager Civil,"pmp, tendering, risk management, primavera",6.85,528,"tendering, primavera, risk management",3,Fresher
2020,Highway Engineer,"geometric design, autocad civil 3d, traffic engineering, irc codes, pavement design",16.46,463,"geometric design, autocad civil 3d, irc codes, pavement design, traffic engineering",5,Mid
2017,Structural Engineer,"seismic design, staad pro, steel design",8.64,846,"seismic design, staad pro, steel design, etabs",4,Fresher
2015,Urban Planner,"gis, land use planning, sustainability",15.42,767,"sustainability, land use planning, gis",3,Mid
2016,Urban Planner,"land use planning, sustainability, transportation planning, gis",21.96,587,"land use planning, sustainability",2,Senior
2018,Geotechnical Engineer,"plaxis, slope stability, soil mechanics, foundation design, bore log interpretation",20.93,847,"soil mechanics, slope stability, plaxis",3,Mid
2018,Highway Engineer,"pavement design, autocad civil 3d, traffic engineering, geometric design",19.95,886,"geometric design, autocad civil 3d, pavement design, traffic engineering",4,Fresher
2023,Project Manager Civil,"primavera, risk management, tendering, contract administration, pmp",11.7,906,"contract administration, tendering, risk management, pmp",4,Fresher
2018,Structural Engineer,"etabs, steel design, seismic design",4.99,1066,"etabs, seismic design, steel design",3,Mid
2020,Quantity Surveyor,"contracts, primavera, boq, cost control",14.45,330,"primavera, cost control, contracts, boq, estimation",5,Mid
2016,Highway Engineer,"irc codes, traffic engineering, autocad civil 3d, geometric design",7.24,1195,"geometric design, traffic engineering",2,Mid
2024,Quantity Surveyor,"estimation, cost control, primavera",9.39,664,"cost control, estimation, primavera",3,Fresher
2025,Geotechnical Engineer,"foundation design, plaxis, slope stability",21.88,658,"plaxis, foundation design",2,Fresher
2022,Structural Engineer,"seismic design, etabs, reinforced concrete",5.53,686,"seismic design, reinforced concrete, etabs",3,Mid
2016,Urban Planner,"transportation planning, gis, sustainability, zoning regulations, land use planning",8.63,710,"transportation planning, gis, sustainability, land use planning, zoning regulations",5,Fresher
2020,Urban Planner,"gis, transportation planning, sustainability, zoning regulations",16.86,635,"zoning regulations, gis, transportation planning, sustainability",4,Mid
2024,Quantity Surveyor,"primavera, estimation, boq, cost control",12.63,616,"cost control, boq, estimation, primavera",4,Fresher
2016,Urban Planner,"sustainability, gis, land use planning",4.46,401,"gis, land use planning, sustainability",3,Fresher
2017,Site Engineer,"safety management, site supervision, surveying, quality checks, method statement",14.14,1081,"safety management, site supervision, method statement, surveying, quality checks",5,Senior
2022,BIM Civil Engineer,"civil 3d, navisworks, ifc, clash detection, revit",13.55,329,"ifc, clash detection, navisworks, civil 3d, revit",5,Senior
2024,Structural Engineer,"etabs, seismic design, reinforced concrete",15.67,1077,"reinforced concrete, seismic design",2,Fresher
2025,Quantity Surveyor,"primavera, estimation, cost control",15.56,816,"estimation, primavera, cost control, contracts",4,Mid
2017,Quantity Surveyor,"estimation, primavera, contracts",6.22,366,"primavera, contracts",2,Mid
2020,Geotechnical Engineer,"bore log interpretation, foundation design, slope stability, plaxis, soil mechanics",8.03,424,"bore log interpretation, soil mechanics, foundation design",3,Senior
2024,Site Engineer,"safety management, quality checks, method statement",5.09,620,"quality checks, safety management, method statement",3,Fresher
2017,Urban Planner,"sustainability, zoning regulations, gis, transportation planning, land use planning",14.11,749,"zoning regulations, land use planning, sustainability, gis, transportation planning",5,Senior
2024,Site Engineer,"surveying, method statement, quality checks",9.58,507,"surveying, method statement, quality checks",3,Fresher
2024,Structural Engineer,"seismic design, etabs, staad pro",12.8,640,"etabs, seismic design, staad pro, reinforced concrete",4,Senior
2017,Quantity Surveyor,"boq, primavera, cost control, estimation, contracts",15.2,523,"boq, cost control, contracts, estimation, primavera",5,Mid
2022,BIM Civil Engineer,"navisworks, clash detection, revit",7.13,754,"revit, clash detection, navisworks, civil 3d",4,Mid
2021,Highway Engineer,"traffic engineering, pavement design, autocad civil 3d, geometric design",14.77,653,"geometric design, traffic engineering, autocad civil 3d",3,Fresher
2017,Structural Engineer,"seismic design, etabs, staad pro",5.19,743,"staad pro, etabs, seismic design",3,Mid
2025,Quantity Surveyor,"cost control, primavera, contracts, boq",13.77,394,"contracts, cost control, boq",3,Senior
2017,BIM Civil Engineer,"clash detection, navisworks, civil 3d",10.44,951,"clash detection, civil 3d, navisworks",3,Senior
2024,Site Engineer,"method statement, safety management, surveying",3.7,770,"surveying, method statement, safety management, site supervision",4,Senior
2024,Project Manager Civil,"contract administration, risk management, tendering, primavera",20.99,709,"risk management, primavera, tendering",3,Mid
2018,BIM Civil Engineer,"navisworks, civil 3d, ifc",9.27,999,"ifc, navisworks, civil 3d, revit",4,Senior
2017,Quantity Surveyor,"estimation, primavera, cost control, contracts",8.61,657,"estimation, cost control, primavera, contracts",4,Senior
2025,Geotechnical Engineer,"foundation design, soil mechanics, plaxis, slope stability, bore log interpretation",12.3,666,"plaxis, soil mechanics",2,Fresher
2017,Geotechnical Engineer,"foundation design, slope stability, bore log interpretation, plaxis, soil mechanics",13.36,505,"soil mechanics, bore log interpretation, slope stability, foundation design, plaxis",5,Mid
2017,BIM Civil Engineer,"clash detection, ifc, civil 3d, revit, navisworks",5.38,788,"civil 3d, revit, clash detection, navisworks, ifc",5,Senior
2015,Structural Engineer,"steel design, reinforced concrete, seismic design, etabs",15.51,806,"reinforced concrete, steel design, seismic design, etabs",4,Fresher
2022,Structural Engineer,"seismic design, etabs, reinforced concrete",13.38,1091,"etabs, reinforced concrete, seismic design, staad pro",4,Senior
2019,Quantity Surveyor,"primavera, boq, estimation",4.36,915,"primavera, boq, contracts",3,Senior
2017,Urban Planner,"land use planning, sustainability, zoning regulations",12.27,711,"land use planning, zoning regulations",2,Mid
2017,Project Manager Civil,"pmp, risk management, tendering, primavera, contract administration",5.65,859,"risk management, tendering",2,Mid
2022,Geotechnical Engineer,"soil mechanics, slope stability, plaxis, bore log interpretation",18.17,1046,"soil mechanics, bore log interpretation, plaxis",3,Fresher
2019,Geotechnical Engineer,"soil mechanics, bore log interpretation, slope stability",5.95,514,"soil mechanics, slope stability, plaxis",3,Senior
2021,Quantity Surveyor,"primavera, cost control, boq, estimation, contracts",4.42,483,"estimation, cost control, primavera",3,Fresher
2025,Highway Engineer,"traffic engineering, autocad civil 3d, irc codes",19.4,776,"traffic engineering, autocad civil 3d, geometric design",3,Senior
2016,Quantity Surveyor,"primavera, estimation, boq, contracts",21.27,621,"primavera, estimation, boq, contracts",4,Mid
2015,Structural Engineer,"seismic design, staad pro, etabs",6.86,625,"etabs, staad pro, seismic design",3,Fresher
2025,Site Engineer,"safety management, method statement, site supervision",14.1,725,"safety management, method statement, site supervision",3,Mid
2019,Site Engineer,"site supervision, method statement, safety management, surveying",11.73,404,"surveying, method statement",2,Senior
