Year,Job_Name,Required_Skills,Avg_Salary_LPA,Job_Postings,User_Learned_Skills,Skill_Count,Experience_Level
2022,Embedded Systems Engineer,"arm cortex, firmware, microcontroller, spi protocol, rtos",20.2,877,"spi protocol, firmware",2,Fresher
2022,DSP Engineer,"fft, digital filters, matlab, communications algorithms",18.55,613,"fft, digital filters",2,Fresher
2022,VLSI Design Engineer,"timing closure, verilog, vhdl, synthesis",13.38,347,"synthesis, verilog",2,Mid
2021,Telecom Network Engineer,"wireless protocols, link budget, ran planning, fiber optics",12.11,561,"link budget, fiber optics, wireless protocols, ran planning",4,Senior
2019,Analog Design Engineer,"spice simulation, layout, bandgap reference, adc design",7.25,823,"layout, bandgap reference, spice simulation",3,Fresher
2023,VLSI Design Engineer,"rtl design, vhdl, verilog, synthesis, timing closure",15.86,626,"synthesis, vhdl, rtl design, timing closure",4,Senior
2025,PCB Design Engineer,"stackup design, emi emc, signal integrity, altium designer",6.48,521,"stackup design, emi emc, altium designer, signal integrity",4,Senior
2024,RF Engineer,"network analyzer, impedance matching, antenna design, smith chart, rf chain",16.0,800,"network analyzer, rf chain",2,Mid
2015,DSP Engineer,"fixed point arithmetic, digital filters, matlab, communications algorithms",9.68,577,"digital filters, communications algorithms, matlab",3,Senior
2018,Telecom Network Engineer,"wireless protocols, lte, fiber optics",15.04,567,"fiber optics, lte",2,Senior
2016,VLSI Design Engineer,"synthesis, rtl design, verilog, timing closure, vhdl",12.73,511,"rtl design, verilog",2,Fresher
2020,PCB Design Engineer,"emi emc, high speed pcb, altium designer, stackup design",12.96,874,"stackup design, high speed pcb, altium designer, emi emc",4,Mid
2016,PCB Design Engineer,"altium designer, high speed pcb, stackup design",16.97,972,"stackup design, high speed pcb, altium designer",3,Mid
2020,Hardware Test Engineer,"test patterns, yield analysis, ate testing, dft",4.59,1035,"yield analysis, dft, test patterns, ate testing, boundary scan",5,Mid
2016,Telecom Network Engineer,"ran planning, lte, wireless protocols",14.39,911,"wireless protocols, lte, ran planning, fiber optics",4,Senior
2018,RF Engineer,"antenna design, smith chart, rf chain, impedance matching, network analyzer",8.95,556,"impedance matching, smith chart",2,Mid
2020,Embedded Systems Engineer,"arm cortex, spi protocol, microcontroller, firmware",19.91,985,"microcontroller, arm cortex, firmware, spi protocol, rtos",5,Fresher
2022,PCB Design Engineer,"signal integrity, altium designer, emi emc",17.43,572,"signal integrity, emi emc, altium designer",3,Mid
2020,Embedded Systems Engineer,"firmware, rtos, arm cortex, microcontroller, spi protocol",7.23,498,"spi protocol, arm cortex",2,Mid
2015,RF Engineer,"smith chart, rf chain, impedance matching",9.38,937,"rf chain, impedance matching, smith chart, network analyzer",4,Fresher
2025,Embedded Systems Engineer,"spi protocol, firmware, microcontroller, rtos",6.84,120,"microcontroller, firmware",2,Fresher
2018,RF Engineer,"impedance matching, antenna design, smith chart, network analyzer, rf chain",19.15,686,"impedance matching, rf chain",2,Mid
2018,PCB Design Engineer,"high speed pcb, altium designer, emi emc, signal integrity, stackup design",10.25,915,"altium designer, signal integrity",2,Fresher
2020,Analog Design Engineer,"spice simulation, layout, adc design, op amp design, bandgap reference",13.36,606,"layout, op amp design",2,Mid
2022,Hardware Test Engineer,"boundary scan, dft, test patterns, ate testing, yield analysis",10.7,631,"dft, ate testing",2,Senior
2017,VLSI Design Engineer,"verilog, timing closure, rtl design, vhdl",20.95,557,"vhdl, verilog",2,Fresher
2022,Analog Design Engineer,"spice simulation, adc design, op amp design, bandgap reference, layout",17.27,850,"op amp design, spice simulation",2,Mid
2016,DSP Engineer,"fixed point arithmetic, digital filters, matlab, fft, communications algorithms",20.17,1037,"digital filters, communications algorithms, matlab, fixed point arithmetic",4,Mid
2024,VLSI Design Engineer,"vhdl, synthesis, rtl design, verilog",9.86,771,"rtl design, synthesis",2,Mid
2020,PCB Design Engineer,"altium designer, signal integrity, stackup design, emi emc, high speed pcb",14.76,414,"signal integrity, stackup design, altium designer",3,Senior
2021,Hardware Test Engineer,"test patterns, yield analysis, boundary scan",5.83,659,"test patterns, yield analysis, boundary scan",3,Mid
2016,RF Engineer,"network analyzer, impedance matching, smith chart, rf chain",4.06,801,"impedance matching, rf chain, network analyzer, smith chart, antenna design",5,Mid
2019,PCB Design Engineer,"altium designer, stackup design, emi emc, signal integrity",14.39,327,"signal integrity, altium designer, emi emc",3,Senior
2022,Hardware Test Engineer,"boundary scan, dft, yield analysis, test patterns, ate testing",10.87,899,"test patterns, ate testing, dft, yield analysis",4,Senior
2021,DSP Engineer,"digital filters, fft, fixed point arithmetic, communications algorithms",8.65,238,"communications algorithms, fft, digital filters, fixed point arithmetic",4,Senior
2022,PCB Design Engineer,"signal integrity, stackup design, high speed pcb",13.41,937,"stackup design, signal integrity, high speed pcb",3,Senior
2023,DSP Engineer,"fft, fixed point arithmetic, communications algorithms, digital filters",17.5,878,"fixed point arithmetic, communications algorithms, fft, digital filters, matlab",5,Mid
2016,Telecom Network Engineer,"fiber optics, link budget, ran planning, lte",8.53,602,"lte, ran planning, fiber optics",3,Mid
2025,DSP Engineer,"matlab, fft, digital filters",4.49,982,"matlab, digital filters, fft, fixed point arithmetic",4,Fresher
2016,DSP Engineer,"matlab, fft, fixed point arithmetic, digital filters",8.7,324,"digital filters, fixed point arithmetic, matlab, fft, communications algorithms",5,Senior
2019,Hardware Test Engineer,"yield analysis, ate testing, boundary scan, test patterns, dft",10.46,773,"boundary scan, test patterns, ate testing, dft, yield analysis",5,Fresher
2022,VLSI Design Engineer,"synthesis, vhdl, verilog",12.41,707,"synthesis, verilog, vhdl",3,Mid
2021,PCB Design Engineer,"emi emc, altium designer, signal integrity, high speed pcb",12.9,419,"high speed pcb, altium designer",2,Fresher
2015,Hardware Test Engineer,"test patterns, dft, yield analysis, ate testing, boundary scan",21.2,897,"ate testing, boundary scan, dft, yield analysis",4,Fresher
2023,Telecom Network Engineer,"ran planning, link budget, lte, wireless protocols",21.11,679,"wireless protocols, link budget, ran planning, lte",4,Senior
2018,Telecom Network Engineer,"link budget, ran planning, fiber optics, wireless protocols",20.23,518,"link budget, wireless protocols, fiber optics, ran planning",4,Senior
2025,Embedded Systems Engineer,"rtos, microcontroller, arm cortex, spi protocol",18.07,612,"arm cortex, microcontroller, spi protocol",3,Mid
2017,VLSI Design Engineer,"synthesis, vhdl, verilog",16.15,656,"verilog, vhdl",2,Mid
2016,Embedded Systems Engineer,"spi protocol, rtos, firmware, microcontroller, arm cortex",20.29,684,"arm cortex, firmware, spi protocol",3,Fresher
2017,DSP Engineer,"fixed point arithmetic, fft, matlab",6.73,701,"fixed point arithmetic, fft, matlab",3,Senior
2024,Embedded Systems Engineer,"rtos, microcontroller, arm cortex, firmware",17.29,413,"arm cortex, rtos",2,Senior
2024,DSP Engineer,"digital filters, fft, communications algorithms, matlab",5.23,777,"communications algorithms, digital filters, fft, matlab",4,Fresher
2021,DSP Engineer,"digital filters, matlab, communications algorithms, fft",5.84,694,"matlab, communications algorithms, digital filters, fft",4,Fresher
2022,Hardware Test Engineer,"test patterns, boundary scan, yield analysis, ate testing",8.56,470,"yield analysis, boundary scan",2,Mid
2017,Embedded Systems Engineer,"microcontroller, arm cortex, firmware",6.44,740,"microcontroller, arm cortex, rtos",3,Mid
2025,DSP Engineer,"digital filters, matlab, fixed point arithmetic, fft, communications algorithms",5.1,451,"digital filters, communications algorithms, fixed point arithmetic",3,Mid
2020,VLSI Design Engineer,"timing closure, verilog, rtl design, synthesis, vhdl",5.46,984,"timing closure, synthesis, verilog, vhdl",4,Senior
2015,PCB Design Engineer,"altium designer, stackup design, high speed pcb, signal integrity, emi emc",17.46,864,"signal integrity, altium designer, stackup design, high speed pcb, emi emc",5,Mid
2019,VLSI Design Engineer,"rtl design, verilog, synthesis",13.15,582,"synthesis, verilog, rtl design, timing closure",4,Fresher
2016,VLSI Design Engineer,"verilog, timing closure, synthesis, vhdl, rtl design",4.91,627,"verilog, rtl design",2,Senior
2016,DSP Engineer,"fft, communications algorithms, fixed point arithmetic, digital filters, matlab",19.64,700,"matlab, fixed point arithmetic, communications algorithms, fft",4,Fresher
2020,RF Engineer,"smith chart, network analyzer, antenna design",11.37,633,"network analyzer, antenna design, smith chart",3,Fresher
2021,VLSI Design Engineer,"rtl design, vhdl, verilog, timing closure",15.81,255,"rtl design, timing closure, verilog",3,Senior
2025,PCB Design Engineer,"emi emc, signal integrity, stackup design, high speed pcb, altium designer",9.01,672,"stackup design, emi emc",2,Senior
2025,Telecom Network Engineer,"wireless protocols, ran planning, link budget",11.88,873,"link budget, wireless protocols, ran planning, fiber optics",4,Senior
2022,VLSI Design Engineer,"rtl design, synthesis, verilog",3.64,519,"verilog, synthesis, rtl design, timing closure",4,Fresher
2020,Analog Design Engineer,"bandgap reference, layout, spice simulation, adc design",21.42,482,"layout, bandgap reference, spice simulation, adc design",4,Fresher
2018,DSP Engineer,"digital filters, fft, fixed point arithmetic, matlab, communications algorithms",10.49,568,"matlab, digital filters, fixed point arithmetic",3,Fresher
2022,PCB Design Engineer,"signal integrity, high speed pcb, altium designer, emi emc",16.41,769,"emi emc, high speed pcb, altium designer, signal integrity, stackup design",5,Senior
2019,DSP Engineer,"fft, communications algorithms, digital filters, matlab",21.5,657,"digital filters, matlab, fft, communications algorithms",4,Fresher
2015,Analog Design Engineer,"bandgap reference, op amp design, spice simulation, adc design, layout",15.08,1328,"spice simulation, adc design",2,Senior
2022,PCB Design Engineer,"stackup design, emi emc, signal integrity",8.53,964,"signal integrity, emi emc, stackup design",3,Fresher
2022,PCB Design Engineer,"signal integrity, emi emc, altium designer",20.82,309,"signal integrity, emi emc, altium designer",3,Mid
2021,PCB Design Engineer,"high speed pcb, emi emc, altium designer, signal integrity, stackup design",13.29,925,"altium designer, stackup design, signal integrity, high speed pcb",4,Fresher
2015,Embedded Systems Engineer,"microcontroller, arm cortex, rtos, spi protocol",15.5,501,"microcontroller, rtos",2,Mid
2016,Embedded Systems Engineer,"arm cortex, microcontroller, firmware",9.86,777,"firmware, arm cortex, microcontroller",3,Senior
2023,Hardware Test Engineer,"test patterns, dft, ate testing",5.79,947,"ate testing, test patterns, dft",3,Fresher
2022,Embedded Systems Engineer,"firmware, spi protocol, microcontroller, arm cortex",11.93,462,"spi protocol, arm cortex",2,Fresher
2017,Telecom Network Engineer,"lte, link budget, ran planning, fiber optics",19.88,713,"lte, link budget, fiber optics, ran planning",4,Mid
2018,Analog Design Engineer,"op amp design, spice simulation, adc design",10.41,624,"spice simulation, adc design, op amp design",3,Mid
2022,VLSI Design Engineer,"rtl design, synthesis, verilog, vhdl, timing closure",12.53,916,"timing closure, synthesis, verilog, vhdl",4,Mid
2015,DSP Engineer,"fft, matlab, fixed point arithmetic, digital filters",11.79,801,"digital filters, matlab, fixed point arithmetic, fft",4,Mid
2025,Embedded Systems Engineer,"firmware, spi protocol, microcontroller, arm cortex",20.55,921,"spi protocol, firmware",2,Mid
2019,Analog Design Engineer,"bandgap reference, spice simulation, adc design, layout, op amp design",6.29,766,"op amp design, spice simulation, adc design",3,Senior
2017,DSP Engineer,"digital filters, fixed point arithmetic, fft",20.05,568,"fft, digital filters, fixed point arithmetic",3,Senior
2015,RF Engineer,"network analyzer, rf chain, impedance matching, smith chart",18.49,422,"smith chart, impedance matching",2,Fresher
2020,Analog Design Engineer,"adc design, spice simulation, layout, op amp design",9.35,720,"op amp design, spice simulation, layout, adc design, bandgap reference",5,Fresher
2024,VLSI Design Engineer,"rtl design, vhdl, verilog",21.47,572,"rtl design, vhdl, synthesis",3,Senior
2021,VLSI Design Engineer,"timing closure, vhdl, synthesis, verilog, rtl design",11.4,721,"rtl design, timing closure, synthesis, vhdl, verilog",5,Mid
2020,Telecom Network Engineer,"fiber optics, lte, link budget",10.47,822,"fiber optics, link budget, lte",3,Senior
2023,Analog Design Engineer,"op amp design, adc design, layout, bandgap reference",5.92,605,"op amp design, layout, adc design, bandgap reference",4,Fresher
2023,Embedded Systems Engineer,"microcontroller, firmware, rtos, spi protocol, arm cortex",12.86,686,"firmware, microcontroller, arm cortex, spi protocol",4,Fresher
2023,Hardware Test Engineer,"test patterns, ate testing, dft, boundary scan, yield analysis",9.99,535,"test patterns, boundary scan, dft",3,Mid
2019,PCB Design Engineer,"stackup design, high speed pcb, emi emc",10.71,847,"high speed pcb, stackup design, emi emc",3,Senior
2015,VLSI Design Engineer,"synthesis, vhdl, verilog, timing closure, rtl design",18.06,345,"vhdl, verilog",2,Mid
2025,Analog Design Engineer,"bandgap reference, adc design, op amp design",20.29,887,"bandgap reference, adc design, op amp design",3,Fresher
2015,DSP Engineer,"digital filters, fft, matlab, fixed point arithmetic",12.12,453,"digital filters, matlab, fixed point arithmetic, fft",4,Fresher
2022,Analog Design Engineer,"spice simulation, bandgap reference, adc design, op amp design, layout",15.0,479,"adc design, bandgap reference",2,Mid
