Year,Job_Name,Required_Skills,Avg_Salary_LPA,Job_Postings,User_Learned_Skills,Skill_Count,Experience_Level
2021,Frontend Developer,"webpack, css, typescript, react",12.85,633,"css, webpack, typescript",4,Senior
2018,Data Scientist,"matplotlib, scikit-learn, python, pandas",13.3,563,"machine learning, python, sql, matplotlib",4,Mid
2021,ML Engineer,"tensorflow, mlops, deep learning, docker",15.18,317,"tensorflow, docker, python, mlops",4,Mid
2020,AI Engineer,"nlp, deep learning, tensorflow",16.72,443,"python, deep learning, tensorflow, pytorch",3,Mid
2025,ML Engineer,"docker, scikit-learn, machine learning",8.34,382,"deep learning, machine learning, scikit-learn",3,Fresher
2016,Full Stack Developer,"mongodb, python, javascript",18.48,1437,"rest api, python, mongodb, javascript",3,Senior
2024,ML Engineer,"python, pytorch, tensorflow",14.82,204,"deep learning, tensorflow, python, pytorch",3,Mid
2021,Backend Developer,"docker, nodejs, rest api",8.87,910,"docker, sql, nodejs, rest api",3,Mid
2020,Data Analyst,"statistics, power bi, python, excel",4.36,600,"statistics, tableau, excel",4,Fresher
2017,Full Stack Developer,"javascript, react, sql, docker",17.56,1333,"sql, nodejs, docker, react",4,Senior
2025,ML Engineer,"docker, scikit-learn, deep learning",15.08,532,"docker, python, deep learning, scikit-learn",3,Mid
2019,Full Stack Developer,"docker, mongodb, python, sql",17.92,1127,"sql, docker, python, mongodb",4,Senior
2016,Data Analyst,"power bi, data visualization, excel",12.28,771,"power bi, excel, statistics, data visualization",3,Senior
2017,DevOps Engineer,"linux, git, kubernetes",12.05,276,"kubernetes, docker, git, linux",3,Mid
2016,Data Analyst,"pandas, data visualization, excel",6.63,574,"pandas, python, power bi, data visualization",3,Mid
2020,Backend Developer,"redis, sql, rest api, nodejs",5.02,1054,"sql, postgresql, rest api",4,Fresher
2022,ML Engineer,"machine learning, tensorflow, deep learning",24.84,440,"tensorflow, machine learning, deep learning, python",3,Senior
2022,Backend Developer,"rest api, python, sql, nodejs",8.89,567,"sql, redis, rest api",4,Mid
2018,Data Analyst,"excel, python, tableau, data visualization",12.14,1032,"tableau, power bi, excel, python",4,Senior
2024,DevOps Engineer,"aws, linux, docker, kubernetes",6.22,258,"aws, linux, ci/cd",4,Fresher
2015,Data Scientist,"numpy, pandas, statistics, matplotlib",6.77,701,"statistics, matplotlib, machine learning, python",4,Fresher
2017,Frontend Developer,"typescript, webpack, css",8.24,384,"redux, css, typescript",3,Mid
2016,Data Scientist,"statistics, numpy, sql",13.39,523,"statistics, sql, pandas, scikit-learn",3,Mid
2021,Frontend Developer,"javascript, react, html, typescript",4.19,508,"nextjs, css, react",4,Fresher
2018,AI Engineer,"huggingface, python, computer vision",27.63,269,"huggingface, python, computer vision",3,Senior
2025,AI Engineer,"huggingface, computer vision, deep learning, python",27.69,245,"deep learning, transformers, huggingface, python",4,Senior
2022,AI Engineer,"tensorflow, python, nlp, deep learning",17.38,467,"nlp, deep learning, python, huggingface",4,Mid
2018,AI Engineer,"deep learning, computer vision, nlp, pytorch",27.61,417,"pytorch, transformers, computer vision, nlp",4,Senior
2017,Frontend Developer,"javascript, react, nextjs",4.16,888,"nextjs, javascript, webpack",3,Fresher
2018,ML Engineer,"python, machine learning, scikit-learn",8.32,606,"python, pytorch, machine learning",3,Fresher
2019,Backend Developer,"java, postgresql, nodejs",15.03,594,"postgresql, nodejs, java",3,Senior
2018,Data Scientist,"matplotlib, sql, python",13.16,846,"pandas, sql, matplotlib, python",3,Mid
2020,DevOps Engineer,"git, aws, ansible, terraform",19.5,285,"git, aws, terraform, ansible",4,Senior
2023,ML Engineer,"pytorch, python, deep learning",14.59,435,"scikit-learn, python, pytorch",3,Mid
2019,AI Engineer,"pytorch, deep learning, tensorflow, computer vision",8.67,572,"python, transformers, deep learning",4,Fresher
2019,Frontend Developer,"webpack, javascript, nextjs",8.02,676,"html, nextjs, react, javascript",3,Mid
2018,Full Stack Developer,"javascript, docker, rest api",10.84,987,"rest api, docker, sql, python",3,Mid
2019,Backend Developer,"postgresql, rest api, sql",9.06,1153,"rest api, docker, postgresql",3,Mid
2019,Data Scientist,"sql, statistics, scikit-learn, python",6.84,324,"numpy, pandas, python",4,Fresher
2020,ML Engineer,"deep learning, tensorflow, python, machine learning",7.74,517,"tensorflow, docker, pytorch",4,Fresher
2019,Full Stack Developer,"docker, mongodb, javascript",18.05,1137,"mongodb, javascript, docker, nodejs",3,Senior
2025,Full Stack Developer,"rest api, python, docker",11.15,508,"react, nodejs, docker, rest api",3,Mid
2019,Frontend Developer,"react, javascript, html, css",8.0,818,"javascript, webpack, react, nextjs",4,Mid
2023,Backend Developer,"docker, sql, postgresql, java",5.5,913,"redis, postgresql, rest api",4,Fresher
2025,ML Engineer,"mlops, docker, python, pytorch",25.02,547,"python, mlops, pytorch, docker",4,Senior
2024,Data Scientist,"matplotlib, pandas, scikit-learn",12.93,448,"matplotlib, pandas, machine learning, scikit-learn",3,Mid
2023,Full Stack Developer,"nodejs, mongodb, react",10.61,689,"mongodb, react, python, docker",3,Mid
2024,Backend Developer,"sql, rest api, java, docker",14.68,796,"rest api, sql, nodejs, java",4,Senior
2017,DevOps Engineer,"aws, docker, ansible",12.37,751,"aws, terraform, linux, docker",3,Mid
2018,AI Engineer,"transformers, huggingface, python, nlp",28.02,352,"nlp, python, transformers, huggingface",4,Senior
2023,Backend Developer,"sql, nodejs, redis",8.96,1061,"nodejs, rest api, redis, sql",3,Mid
2023,DevOps Engineer,"linux, terraform, ci/cd",5.95,456,"aws, git, terraform",3,Fresher
2020,DevOps Engineer,"kubernetes, docker, terraform",5.54,424,"kubernetes, ansible, aws, docker",3,Fresher
2025,AI Engineer,"tensorflow, transformers, deep learning",16.79,242,"deep learning, transformers, nlp",3,Mid
2018,Frontend Developer,"typescript, javascript, css",12.95,802,"css, typescript, javascript, html",3,Senior
2015,Frontend Developer,"typescript, nextjs, redux",7.54,383,"javascript, typescript, redux",3,Mid
2016,ML Engineer,"machine learning, tensorflow, docker",14.82,659,"pytorch, scikit-learn, machine learning, docker",3,Mid
2021,Data Analyst,"pandas, python, excel",11.98,1019,"pandas, excel, power bi, python",3,Senior
2020,ML Engineer,"scikit-learn, machine learning, pytorch, docker",14.96,607,"docker, python, tensorflow, scikit-learn",4,Mid
2018,Frontend Developer,"webpack, javascript, html, redux",7.81,868,"typescript, javascript, html",4,Mid
2016,AI Engineer,"computer vision, pytorch, huggingface, nlp",28.42,558,"huggingface, pytorch, nlp",4,Senior
2022,Backend Developer,"redis, postgresql, rest api",9.3,762,"rest api, redis, docker, nodejs",3,Mid
2019,Frontend Developer,"redux, css, nextjs",12.59,593,"redux, html, css, nextjs",3,Senior
2019,AI Engineer,"nlp, deep learning, python",16.69,397,"huggingface, nlp, deep learning, python",3,Mid
2017,ML Engineer,"deep learning, machine learning, scikit-learn",24.83,655,"deep learning, machine learning, pytorch, scikit-learn",3,Senior
2025,Backend Developer,"python, rest api, nodejs, java",5.27,1087,"java, postgresql, rest api",4,Fresher
2017,Frontend Developer,"react, javascript, typescript, redux",4.07,525,"html, typescript, webpack",4,Fresher
2020,Frontend Developer,"javascript, react, nextjs, css",7.68,960,"css, html, javascript",4,Mid
2019,DevOps Engineer,"aws, git, terraform, ci/cd",11.97,479,"docker, aws, ansible, git",4,Mid
2024,Full Stack Developer,"docker, sql, react, nodejs",18.35,789,"sql, docker, nodejs, react",4,Senior
2017,AI Engineer,"transformers, huggingface, computer vision",16.74,274,"pytorch, tensorflow, transformers, computer vision",3,Mid
2021,Full Stack Developer,"docker, react, mongodb",17.61,1110,"react, mongodb, nodejs, docker",3,Senior
2016,DevOps Engineer,"linux, ansible, aws, docker",12.26,402,"ansible, aws, kubernetes, terraform",4,Mid
2021,DevOps Engineer,"aws, kubernetes, git, linux",12.35,551,"docker, terraform, linux, kubernetes",4,Mid
2023,Backend Developer,"python, docker, rest api",9.21,815,"docker, postgresql, rest api, python",3,Mid
2018,Data Analyst,"data visualization, excel, statistics",6.64,898,"statistics, tableau, excel, power bi",3,Mid
2017,Data Analyst,"power bi, tableau, python",11.88,631,"python, power bi, data visualization, tableau",3,Senior
2015,Full Stack Developer,"sql, docker, python, nodejs",10.64,1248,"nodejs, sql, rest api, docker",4,Mid
2016,ML Engineer,"tensorflow, docker, scikit-learn",15.07,369,"python, tensorflow, scikit-learn, deep learning",3,Mid
2019,Data Analyst,"power bi, sql, tableau, pandas",7.31,1039,"statistics, sql, python, power bi",4,Mid
2016,Backend Developer,"java, postgresql, nodejs",5.24,1018,"rest api, nodejs, postgresql",3,Fresher
2017,Full Stack Developer,"docker, rest api, react, nodejs",18.34,1270,"rest api, react, python, docker",4,Senior
2018,Data Analyst,"power bi, excel, pandas, data visualization",11.98,945,"pandas, statistics, power bi, data visualization",4,Senior
2021,Data Scientist,"scikit-learn, machine learning, statistics, numpy",13.46,742,"numpy, matplotlib, machine learning, sql",4,Mid
2019,ML Engineer,"pytorch, scikit-learn, docker",15.17,625,"mlops, scikit-learn, docker, deep learning",3,Mid
2016,Frontend Developer,"nextjs, html, react",4.45,474,"javascript, react, webpack, nextjs",3,Fresher
2024,Frontend Developer,"webpack, redux, nextjs",4.16,427,"nextjs, css, react",3,Fresher
2019,DevOps Engineer,"git, linux, kubernetes, docker",19.94,753,"linux, docker, kubernetes, git",4,Senior
2017,Data Scientist,"machine learning, statistics, scikit-learn, numpy",12.57,885,"sql, numpy, scikit-learn",4,Mid
2015,ML Engineer,"deep learning, scikit-learn, mlops, python",24.98,406,"mlops, scikit-learn, deep learning, docker",4,Senior
2015,Frontend Developer,"nextjs, javascript, typescript, redux",8.26,646,"typescript, nextjs, react, html",4,Mid
2015,Data Scientist,"numpy, pandas, sql, statistics",6.64,497,"statistics, python, scikit-learn",4,Fresher
2024,Backend Developer,"redis, sql, python",8.91,616,"rest api, python, redis, sql",3,Mid
2023,DevOps Engineer,"aws, docker, terraform",19.51,301,"terraform, aws, ansible, docker",3,Senior
2016,ML Engineer,"deep learning, mlops, pytorch, python",24.93,615,"deep learning, pytorch, python",4,Senior
2025,Data Analyst,"tableau, statistics, excel",7.26,572,"tableau, sql, statistics",3,Mid
2022,AI Engineer,"python, deep learning, huggingface",17.21,453,"tensorflow, deep learning, huggingface, python",3,Mid
2022,ML Engineer,"tensorflow, machine learning, scikit-learn",15.11,245,"scikit-learn, python, docker, machine learning",3,Mid
2015,ML Engineer,"tensorflow, python, pytorch",14.61,276,"deep learning, mlops, tensorflow, pytorch",3,Mid
2017,DevOps Engineer,"docker, git, linux",12.24,800,"docker, ansible, linux, git",3,Mid
2015,Full Stack Developer,"react, javascript, mongodb, sql",5.6,1255,"mongodb, javascript, nodejs, docker",4,Fresher
2021,Data Analyst,"excel, python, pandas",11.68,782,"python, pandas, excel",3,Senior
2018,Full Stack Developer,"python, react, nodejs, rest api",10.92,1278,"python, javascript, nodejs",4,Mid
2019,AI Engineer,"tensorflow, nlp, transformers",9.34,292,"pytorch, nlp, huggingface",3,Fresher
2018,Backend Developer,"docker, sql, rest api",9.49,1151,"postgresql, rest api, docker",3,Mid
2021,Backend Developer,"java, sql, postgresql, redis",8.74,492,"nodejs, java, redis",4,Mid
2019,Backend Developer,"redis, postgresql, rest api",9.2,401,"sql, postgresql, redis, java",3,Mid
2020,Frontend Developer,"typescript, css, html",8.39,463,"css, html, javascript",3,Mid
2024,Data Analyst,"tableau, power bi, excel",7.15,994,"power bi, python, tableau",3,Mid
2018,Data Scientist,"sql, pandas, scikit-learn, numpy",21.97,844,"sql, pandas, scikit-learn, numpy",4,Senior
2020,ML Engineer,"tensorflow, docker, python",15.2,454,"tensorflow, docker, machine learning, mlops",3,Mid
2023,Full Stack Developer,"python, sql, docker",17.52,1321,"sql, python, docker, javascript",3,Senior
2023,Data Scientist,"matplotlib, scikit-learn, pandas, sql",21.87,595,"matplotlib, scikit-learn, pandas, sql",4,Senior
2019,Backend Developer,"nodejs, rest api, java, postgresql",4.62,724,"sql, rest api, java",4,Fresher
2020,Full Stack Developer,"sql, python, docker",10.62,525,"python, rest api, nodejs, sql",3,Mid
2017,Data Analyst,"tableau, excel, sql, pandas",12.4,542,"tableau, sql, statistics, pandas",4,Senior
2021,Frontend Developer,"nextjs, html, javascript",8.04,806,"typescript, html, nextjs, javascript",3,Mid
2021,Frontend Developer,"nextjs, html, typescript",12.78,709,"html, nextjs, css, typescript",3,Senior
2023,ML Engineer,"tensorflow, scikit-learn, docker",24.64,355,"pytorch, docker, tensorflow, scikit-learn",3,Senior
2023,DevOps Engineer,"kubernetes, ci/cd, aws, docker",20.33,546,"ci/cd, ansible, kubernetes, aws",4,Senior
2019,DevOps Engineer,"ansible, ci/cd, git, aws",5.62,544,"kubernetes, aws, ansible",4,Fresher
2025,Data Analyst,"sql, data visualization, power bi",4.37,1043,"power bi, data visualization, statistics",3,Fresher
2016,DevOps Engineer,"docker, terraform, linux, kubernetes",19.55,619,"docker, linux, terraform",4,Senior
2020,Data Analyst,"pandas, power bi, data visualization",7.04,723,"sql, pandas, data visualization",3,Mid
2020,ML Engineer,"scikit-learn, mlops, machine learning",7.84,666,"tensorflow, pytorch, machine learning",3,Fresher
2017,Full Stack Developer,"sql, rest api, python",5.98,819,"javascript, rest api, mongodb",3,Fresher
2022,AI Engineer,"tensorflow, computer vision, huggingface, python",8.63,216,"huggingface, computer vision, pytorch",4,Fresher
2016,Frontend Developer,"javascript, webpack, css",8.41,394,"javascript, webpack, css, nextjs",3,Mid
2015,Frontend Developer,"react, typescript, nextjs",8.35,634,"javascript, typescript, nextjs",3,Mid
2023,AI Engineer,"deep learning, python, nlp",17.47,200,"computer vision, nlp, deep learning",3,Mid
2022,Data Scientist,"pandas, numpy, sql, python",21.62,412,"scikit-learn, pandas, python, numpy",4,Senior
2020,Full Stack Developer,"javascript, mongodb, nodejs, sql",10.79,1375,"docker, nodejs, mongodb, rest api",4,Mid
2016,Data Analyst,"tableau, excel, sql, python",3.9,1004,"data visualization, power bi, python",4,Fresher
2017,Frontend Developer,"redux, react, html",8.26,759,"nextjs, html, redux, webpack",3,Mid
2024,AI Engineer,"huggingface, nlp, tensorflow, deep learning",16.53,527,"nlp, tensorflow, transformers, huggingface",4,Mid
2022,Backend Developer,"nodejs, sql, rest api",15.29,606,"sql, nodejs, rest api",3,Senior
2022,ML Engineer,"scikit-learn, mlops, pytorch, docker",15.35,426,"docker, tensorflow, scikit-learn",4,Mid
2017,DevOps Engineer,"linux, aws, terraform, kubernetes",6.01,650,"ansible, kubernetes, git, linux",4,Fresher
2021,ML Engineer,"pytorch, deep learning, python, scikit-learn",14.88,419,"python, deep learning, machine learning",4,Mid
2021,AI Engineer,"python, computer vision, deep learning, transformers",27.52,316,"transformers, nlp, deep learning, python",4,Senior
2021,Backend Developer,"rest api, python, docker, sql",9.19,610,"sql, redis, nodejs, docker",4,Mid
2025,AI Engineer,"tensorflow, nlp, huggingface, computer vision",16.8,443,"computer vision, tensorflow, huggingface, deep learning",4,Mid
2024,Data Analyst,"excel, pandas, power bi",12.3,1067,"excel, power bi, pandas",3,Senior
2019,ML Engineer,"scikit-learn, machine learning, tensorflow, docker",15.43,572,"scikit-learn, python, mlops, machine learning",4,Mid
2020,Backend Developer,"nodejs, java, postgresql, redis",8.76,1015,"nodejs, sql, docker, redis",4,Mid
2016,Data Scientist,"numpy, python, machine learning",12.53,584,"machine learning, pandas, python, scikit-learn",3,Mid
2015,Full Stack Developer,"javascript, mongodb, rest api, nodejs",11.07,1012,"docker, javascript, mongodb, nodejs",4,Mid
2024,Frontend Developer,"nextjs, javascript, react, typescript",7.64,529,"react, webpack, redux, typescript",4,Mid
2022,Data Scientist,"scikit-learn, matplotlib, statistics, python",21.98,676,"python, pandas, scikit-learn, matplotlib",4,Senior
2024,ML Engineer,"python, scikit-learn, mlops",8.4,550,"tensorflow, pytorch, mlops",3,Fresher
2018,Frontend Developer,"webpack, javascript, css, html",8.38,766,"webpack, javascript, html, typescript",4,Mid
2016,Backend Developer,"redis, docker, sql, nodejs",4.85,1016,"sql, docker, rest api",4,Fresher
2015,AI Engineer,"tensorflow, computer vision, pytorch",16.61,277,"nlp, tensorflow, computer vision",3,Mid
